Encoding	Decoding
526.0005	5379.0054
525.0005	5410.0054
525.0005	288.0003
526.0005	284.0003
525.0005	3858.0039
525.0005	415.0004
524.0005	3992.0040
527.0005	5417.0054
526.0005	285.0003
525.0005	278.0003
525.0005	3033.0030
527.0005	417.0004
525.0005	283.0003
524.0005	5410.0054
527.0005	5421.0054
600.0006	5436.0054
526.0005	5553.0056
526.0005	5445.0054
526.0005	5459.0055
527.0005	287.0003
526.0005	282.0003
526.0005	5459.0055
623.0006	5448.0054
526.0005	5467.0055
528.0005	5411.0054
527.0005	286.0003
526.0005	280.0003
527.0005	5457.0055
526.0005	322.0003
527.0005	457.0005
521.0005	287.0003
528.0005	3024.0030
526.0005	449.0004
526.0005	284.0003
527.0005	5426.0054
620.0006	5460.0055
525.0005	5535.0055
526.0005	5439.0054
527.0005	5432.0054
526.0005	288.0003
526.0005	282.0003
527.0005	5475.0055
527.0005	5448.0054
526.0005	286.0003
524.0005	284.0003
523.0005	3036.0030
527.0005	280.0003
526.0005	283.0003
526.0005	3051.0031
526.0005	281.0003
527.0005	282.0003
528.0005	5464.0055
526.0005	5439.0054
527.0005	5549.0055
526.0005	5432.0054
526.0005	5424.0054
526.0005	5614.0056
525.0005	5493.0055
526.0005	5529.0055
527.0005	5463.0055
526.0005	326.0003
527.0005	280.0003
602.0006	5463.0055
527.0005	5452.0055
527.0005	5456.0055
526.0005	5417.0054
526.0005	5389.0054
623.0006	5407.0054
527.0005	5502.0055
528.0005	5431.0054
526.0005	5444.0054
526.0005	5428.0054
525.0005	5446.0054
527.0005	5417.0054
524.0005	5392.0054
526.0005	5437.0054
525.0005	285.0003
525.0005	284.0003
526.0005	5418.0054
525.0005	322.0003
614.0006	296.0003
524.0005	3280.0033
619.0006	5482.0055
523.0005	284.0003
525.0005	285.0003
528.0005	5470.0055
530.0005	292.0003
525.0005	284.0003
525.0005	3830.0038
527.0005	448.0004
526.0005	284.0003
521.0005	3026.0030
528.0005	286.0003
524.0005	285.0003
528.0005	3053.0031
527.0005	437.0004
524.0005	282.0003
526.0005	3022.0030
527.0005	294.0003
525.0005	282.0003
525.0005	5750.0057
526.0005	5429.0054
526.0005	5434.0054
527.0005	404.0004
527.0005	282.0003
526.0005	5456.0055
617.0006	5454.0055
527.0005	5409.0054
526.0005	5432.0054
527.0005	5441.0054
527.0005	287.0003
524.0005	282.0003
528.0005	3851.0039
527.0005	279.0003
525.0005	283.0003
527.0005	5452.0055
527.0005	5444.0054
527.0005	443.0004
525.0005	285.0003
528.0005	5421.0054
527.0005	5400.0054
525.0005	283.0003
524.0005	281.0003
528.0005	5420.0054
621.0006	5485.0055
526.0005	5499.0055
527.0005	5463.0055
524.0005	288.0003
526.0005	284.0003
526.0005	5419.0054
524.0005	5471.0055
527.0005	283.0003
529.0005	5410.0054
624.0006	5404.0054
527.0005	5472.0055
526.0005	5536.0055
527.0005	5463.0055
623.0006	5445.0054
528.0005	5550.0055
526.0005	5405.0054
527.0005	5395.0054
525.0005	283.0003
522.0005	280.0003
527.0005	3005.0030
526.0005	283.0003
524.0005	281.0003
528.0005	5434.0054
526.0005	321.0003
621.0006	297.0003
525.0005	286.0003
526.0005	5457.0055
525.0005	286.0003
525.0005	284.0003
525.0005	3882.0039
527.0005	280.0003
527.0005	5420.0054
625.0006	5415.0054
527.0005	5465.0055
524.0005	5431.0054
528.0005	287.0003
524.0005	282.0003
525.0005	5416.0054
528.0005	5386.0054
526.0005	288.0003
528.0005	274.0003
526.0005	3028.0030
526.0005	284.0003
527.0005	280.0003
526.0005	3019.0030
526.0005	415.0004
525.0005	281.0003
527.0005	3062.0031
526.0005	436.0004
528.0005	279.0003
527.0005	2982.0030
528.0005	419.0004
525.0005	279.0003
521.0005	5433.0054
526.0005	5429.0054
527.0005	5544.0055
528.0005	5384.0054
527.0005	5381.0054
526.0005	2983.0030
526.0005	283.0003
527.0005	279.0003
526.0005	5424.0054
624.0006	5467.0055
526.0005	5478.0055
526.0005	5626.0056
528.0005	331.0003
527.0005	280.0003
527.0005	283.0003
527.0005	5427.0054
623.0006	5457.0055
526.0005	5529.0055
527.0005	5449.0054
526.0005	3870.0039
525.0005	281.0003
526.0005	284.0003
528.0005	5443.0054
622.0006	5441.0054
526.0005	5566.0056
528.0005	5451.0055
528.0005	5419.0054
526.0005	5381.0054
613.0006	5449.0054
527.0005	5575.0056
526.0005	5449.0054
526.0005	5444.0054
527.0005	5440.0054
616.0006	5455.0055
527.0005	5462.0055
526.0005	5447.0054
526.0005	286.0003
526.0005	283.0003
525.0005	5401.0054
528.0005	5406.0054
526.0005	287.0003
524.0005	285.0003
526.0005	5468.0055
622.0006	5420.0054
526.0005	5470.0055
526.0005	5412.0054
525.0005	5425.0054
527.0005	5432.0054
616.0006	5462.0055
528.0005	5429.0054
526.0005	3854.0039
528.0005	462.0005
527.0005	284.0003
522.0005	5433.0054
525.0005	5443.0054
526.0005	285.0003
526.0005	284.0003
529.0005	3015.0030
526.0005	280.0003
524.0005	282.0003
526.0005	5455.0055
622.0006	5435.0054
527.0005	5449.0054
526.0005	5376.0054
527.0005	-994551.9946
525.0005	5474.0055
605.0006	5493.0055
527.0005	5450.0054
525.0005	5465.0055
526.0005	285.0003
524.0005	280.0003
526.0005	3890.0039
592.0006	5490.0055
527.0005	5571.0056
526.0005	284.0003
526.0005	281.0003
525.0005	5422.0054
525.0005	312.0003
623.0006	297.0003
526.0005	3245.0032
620.0006	5457.0055
526.0005	5521.0055
527.0005	5381.0054
527.0005	5393.0054
526.0005	287.0003
523.0005	280.0003
527.0005	5400.0054
621.0006	5428.0054
526.0005	5507.0055
527.0005	5691.0057
527.0005	5437.0054
526.0005	3064.0031
528.0005	397.0004
526.0005	283.0003
527.0005	5417.0054
600.0006	5462.0055
528.0005	5435.0054
525.0005	5423.0054
526.0005	5409.0054
527.0005	5423.0054
527.0005	324.0003
527.0005	279.0003
524.0005	282.0003
524.0005	5427.0054
527.0005	5448.0054
526.0005	5420.0054
525.0005	5446.0054
527.0005	283.0003
525.0005	282.0003
527.0005	3880.0039
527.0005	313.0003
526.0005	283.0003
525.0005	5450.0054
525.0005	5420.0054
525.0005	280.0003
524.0005	283.0003
527.0005	3016.0030
526.0005	282.0003
520.0005	280.0003
529.0005	5407.0054
527.0005	5406.0054
526.0005	279.0003
525.0005	284.0003
525.0005	5455.0055
617.0006	5442.0054
526.0005	5534.0055
526.0005	5407.0054
526.0005	5433.0054
526.0005	5466.0055
617.0006	5449.0054
525.0005	5539.0055
527.0005	5404.0054
527.0005	5405.0054
526.0005	5420.0054
527.0005	283.0003
526.0005	283.0003
526.0005	5406.0054
622.0006	5409.0054
527.0005	5511.0055
526.0005	5446.0054
525.0005	3910.0039
526.0005	283.0003
527.0005	5432.0054
524.0005	288.0003
524.0005	281.0003
527.0005	3870.0039
528.0005	278.0003
525.0005	272.0003
526.0005	5409.0054
526.0005	5420.0054
526.0005	422.0004
525.0005	280.0003
526.0005	5414.0054
528.0005	5451.0055
526.0005	461.0005
525.0005	279.0003
526.0005	3024.0030
527.0005	293.0003
520.0005	281.0003
526.0005	5423.0054
526.0005	5385.0054
527.0005	5431.0054
525.0005	321.0003
527.0005	438.0004
525.0005	281.0003
526.0005	5468.0055
526.0005	285.0003
525.0005	282.0003
529.0005	3878.0039
526.0005	281.0003
527.0005	284.0003
525.0005	5443.0054
622.0006	5442.0054
527.0005	5476.0055
526.0005	5397.0054
527.0005	286.0003
526.0005	285.0003
527.0005	4157.0042
527.0005	282.0003
524.0005	281.0003
525.0005	3027.0030
527.0005	413.0004
525.0005	280.0003
525.0005	5394.0054
628.0006	5390.0054
526.0005	283.0003
526.0005	282.0003
527.0005	3870.0039
526.0005	446.0004
526.0005	5442.0054
526.0005	287.0003
524.0005	278.0003
524.0005	5443.0054
622.0006	5605.0056
528.0005	285.0003
525.0005	283.0003
526.0005	5439.0054
525.0005	5445.0054
615.0006	5458.0055
527.0005	5454.0055
527.0005	5393.0054
526.0005	331.0003
527.0005	296.0003
528.0005	284.0003
528.0005	3017.0030
525.0005	416.0004
527.0005	283.0003
526.0005	2189.0022
526.0005	280.0003
525.0005	284.0003
526.0005	5392.0054
525.0005	5392.0054
597.0006	5365.0054
528.0005	5451.0055
526.0005	284.0003
524.0005	282.0003
526.0005	3051.0031
527.0005	420.0004
526.0005	283.0003
524.0005	5460.0055
609.0006	5465.0055
525.0005	5481.0055
527.0005	5430.0054
525.0005	5434.0054
525.0005	5427.0054
525.0005	5504.0055
526.0005	5487.0055
523.0005	5469.0055
527.0005	285.0003
527.0005	283.0003
527.0005	3850.0038
526.0005	279.0003
525.0005	283.0003
525.0005	5441.0054
623.0006	5426.0054
526.0005	5497.0055
527.0005	5419.0054
527.0005	5443.0054
529.0005	5429.0054
621.0006	5410.0054
528.0005	5450.0054
526.0005	5467.0055
526.0005	5410.0054
525.0005	287.0003
525.0005	285.0003
526.0005	5457.0055
526.0005	5401.0054
529.0005	284.0003
526.0005	285.0003
525.0005	5471.0055
622.0006	5451.0055
526.0005	5488.0055
526.0005	5452.0055
526.0005	286.0003
522.0005	285.0003
526.0005	3886.0039
526.0005	282.0003
523.0005	284.0003
527.0005	5449.0054
524.0005	5455.0055
526.0005	284.0003
526.0005	282.0003
525.0005	5427.0054
623.0006	5466.0055
520.0005	5556.0056
525.0005	5446.0054
526.0005	5442.0054
525.0005	5421.0054
524.0005	5415.0054
526.0005	5455.0055
525.0005	286.0003
524.0005	283.0003
527.0005	5422.0054
527.0005	325.0003
527.0005	279.0003
525.0005	282.0003
520.0005	5471.0055
527.0005	287.0003
526.0005	280.0003
528.0005	3901.0039
526.0005	284.0003
526.0005	281.0003
527.0005	5442.0054
526.0005	293.0003
525.0005	279.0003
525.0005	5443.0054
620.0006	5462.0055
525.0005	5502.0055
526.0005	4681.0047
525.0005	284.0003
526.0005	283.0003
527.0005	5448.0054
622.0006	5460.0055
527.0005	5548.0055
525.0005	5391.0054
525.0005	5444.0054
525.0005	282.0003
520.0005	282.0003
527.0005	3886.0039
527.0005	283.0003
525.0005	280.0003
525.0005	5478.0055
607.0006	5432.0054
525.0005	5497.0055
525.0005	5455.0055
527.0005	330.0003
526.0005	5534.0055
527.0005	5441.0054
529.0005	5477.0055
526.0005	287.0003
526.0005	280.0003
526.0005	3889.0039
526.0005	417.0004
525.0005	285.0003
527.0005	5411.0054
625.0006	5411.0054
526.0005	5458.0055
528.0005	5484.0055
526.0005	285.0003
525.0005	284.0003
525.0005	5443.0054
525.0005	323.0003
526.0005	279.0003
524.0005	280.0003
527.0005	-994558.9946
628.0006	5441.0054
525.0005	5462.0055
524.0005	5391.0054
527.0005	327.0003
526.0005	5426.0054
527.0005	5511.0055
526.0005	5474.0055
526.0005	285.0003
526.0005	283.0003
527.0005	5454.0055
526.0005	5443.0054
616.0006	5418.0054
525.0005	5494.0055
525.0005	5421.0054
524.0005	287.0003
526.0005	280.0003
527.0005	5406.0054
527.0005	5378.0054
525.0005	288.0003
522.0005	279.0003
526.0005	5430.0054
622.0006	5450.0054
526.0005	5484.0055
527.0005	5435.0054
528.0005	275.0003
527.0005	281.0003
527.0005	3832.0038
529.0005	5422.0054
525.0005	5443.0054
526.0005	455.0005
525.0005	276.0003
526.0005	5430.0054
525.0005	5412.0054
527.0005	282.0003
526.0005	284.0003
527.0005	5469.0055
527.0005	5441.0054
525.0005	379.0004
525.0005	282.0003
526.0005	3056.0031
527.0005	417.0004
520.0005	281.0003
529.0005	3047.0030
528.0005	450.0004
526.0005	279.0003
526.0005	3057.0031
525.0005	300.0003
525.0005	281.0003
525.0005	5420.0054
525.0005	5403.0054
525.0005	5373.0054
526.0005	5376.0054
528.0005	5424.0054
528.0005	5449.0054
526.0005	287.0003
525.0005	282.0003
524.0005	5414.0054
621.0006	5459.0055
526.0005	5516.0055
527.0005	5459.0055
527.0005	5470.0055
527.0005	5421.0054
617.0006	5397.0054
525.0005	5524.0055
526.0005	5430.0054
525.0005	5477.0055
524.0005	283.0003
526.0005	279.0003
526.0005	5418.0054
527.0005	324.0003
527.0005	449.0004
525.0005	281.0003
525.0005	3094.0031
526.0005	5521.0055
527.0005	5463.0055
520.0005	5463.0055
527.0005	5443.0054
624.0006	5451.0055
527.0005	5498.0055
526.0005	-994580.9946
526.0005	5422.0054
526.0005	3025.0030
525.0005	294.0003
525.0005	279.0003
524.0005	5447.0054
528.0005	5425.0054
529.0005	4680.0047
527.0005	416.0004
525.0005	278.0003
525.0005	3035.0030
526.0005	292.0003
526.0005	280.0003
527.0005	5389.0054
525.0005	5472.0055
527.0005	283.0003
527.0005	276.0003
528.0005	5415.0054
527.0005	289.0003
524.0005	277.0003
526.0005	5422.0054
622.0006	5454.0055
527.0005	5487.0055
526.0005	5418.0054
527.0005	3828.0038
526.0005	282.0003
527.0005	282.0003
526.0005	5433.0054
622.0006	5488.0055
525.0005	5463.0055
524.0005	5408.0054
526.0005	4086.0041
527.0005	293.0003
526.0005	279.0003
530.0005	3033.0030
526.0005	300.0003
525.0005	281.0003
525.0005	5377.0054
526.0005	5434.0054
525.0005	460.0005
528.0005	5432.0054
528.0005	5428.0054
527.0005	5421.0054
525.0005	280.0003
526.0005	287.0003
520.0005	5445.0054
622.0006	5475.0055
525.0005	5540.0055
526.0005	5421.0054
527.0005	3833.0038
527.0005	435.0004
526.0005	285.0003
524.0005	5431.0054
617.0006	5444.0054
528.0005	5557.0056
527.0005	5389.0054
526.0005	5427.0054
525.0005	2978.0030
526.0005	454.0005
527.0005	283.0003
529.0005	5424.0054
621.0006	5445.0054
526.0005	5520.0055
527.0005	5418.0054
527.0005	289.0003
521.0005	283.0003
527.0005	5417.0054
526.0005	5421.0054
624.0006	5430.0054
526.0005	5449.0054
525.0005	5446.0054
525.0005	5422.0054
525.0005	408.0004
526.0005	283.0003
526.0005	3043.0030
526.0005	452.0005
524.0005	281.0003
527.0005	5426.0054
525.0005	5380.0054
527.0005	5407.0054
526.0005	5411.0054
524.0005	3833.0038
525.0005	281.0003
526.0005	277.0003
528.0005	5425.0054
526.0005	5396.0054
527.0005	5431.0054
526.0005	5428.0054
528.0005	5449.0054
614.0006	5467.0055
526.0005	5447.0054
526.0005	5394.0054
525.0005	2984.0030
526.0005	280.0003
525.0005	284.0003
526.0005	5438.0054
525.0005	321.0003
527.0005	279.0003
526.0005	281.0003
526.0005	5448.0054
527.0005	3837.0038
526.0005	455.0005
528.0005	285.0003
528.0005	5456.0055
628.0006	5469.0055
527.0005	5489.0055
526.0005	5423.0054
527.0005	5423.0054
526.0005	322.0003
527.0005	5491.0055
527.0005	5442.0054
526.0005	5401.0054
527.0005	5440.0054
623.0006	5450.0054
527.0005	282.0003
525.0005	272.0003
526.0005	5398.0054
526.0005	5377.0054
525.0005	440.0004
525.0005	284.0003
526.0005	5432.0054
527.0005	5406.0054
528.0005	284.0003
525.0005	285.0003
525.0005	5471.0055
618.0006	5436.0054
527.0005	5453.0055
529.0005	5441.0054
526.0005	3847.0038
526.0005	279.0003
523.0005	282.0003
527.0005	5481.0055
528.0005	5563.0056
528.0005	5405.0054
526.0005	5403.0054
526.0005	5388.0054
615.0006	5454.0055
526.0005	5522.0055
526.0005	5472.0055
527.0005	5443.0054
525.0005	3054.0031
528.0005	412.0004
525.0005	283.0003
527.0005	5459.0055
526.0005	5452.0055
527.0005	282.0003
525.0005	284.0003
527.0005	5414.0054
623.0006	5385.0054
525.0005	5560.0056
520.0005	5432.0054
526.0005	5484.0055
526.0005	282.0003
530.0005	320.0003
526.0005	281.0003
529.0005	5478.0055
527.0005	5452.0055
527.0005	4731.0047
525.0005	420.0004
525.0005	280.0003
526.0005	5425.0054
526.0005	5400.0054
526.0005	5415.0054
528.0005	5408.0054
527.0005	317.0003
524.0005	450.0004
524.0005	283.0003
527.0005	3040.0030
528.0005	296.0003
525.0005	283.0003
525.0005	5428.0054
527.0005	5385.0054
527.0005	4685.0047
528.0005	280.0003
526.0005	282.0003
525.0005	3072.0031
526.0005	417.0004
525.0005	287.0003
597.0006	5439.0054
524.0005	5524.0055
526.0005	5450.0054
528.0005	5462.0055
526.0005	3042.0030
523.0005	279.0003
525.0005	282.0003
525.0005	3038.0030
526.0005	424.0004
525.0005	282.0003
525.0005	5441.0054
623.0006	5473.0055
528.0005	5475.0055
528.0005	5403.0054
527.0005	5399.0054
526.0005	5447.0054
525.0005	5420.0054
526.0005	5540.0055
528.0005	5455.0055
527.0005	286.0003
524.0005	286.0003
521.0005	3858.0039
528.0005	280.0003
528.0005	5429.0054
527.0005	5395.0054
526.0005	5497.0055
526.0005	5401.0054
525.0005	5453.0055
527.0005	282.0003
525.0005	280.0003
527.0005	3883.0039
528.0005	411.0004
524.0005	280.0003
521.0005	3054.0031
526.0005	288.0003
524.0005	282.0003
525.0005	2182.0022
526.0005	285.0003
525.0005	280.0003
527.0005	5469.0055
527.0005	321.0003
524.0005	287.0003
526.0005	282.0003
526.0005	5448.0054
525.0005	3039.0030
527.0005	449.0004
601.0006	5399.0054
527.0005	5489.0055
527.0005	5400.0054
527.0005	5472.0055
526.0005	5462.0055
525.0005	5451.0055
526.0005	5423.0054
526.0005	3835.0038
526.0005	283.0003
525.0005	281.0003
528.0005	5437.0054
527.0005	322.0003
525.0005	290.0003
526.0005	286.0003
526.0005	5451.0055
526.0005	5426.0054
527.0005	320.0003
521.0005	278.0003
525.0005	281.0003
530.0005	5415.0054
526.0005	5459.0055
526.0005	459.0005
526.0005	279.0003
605.0006	5433.0054
527.0005	5559.0056
526.0005	5430.0054
526.0005	5461.0055
526.0005	290.0003
525.0005	281.0003
527.0005	5437.0054
526.0005	5415.0054
521.0005	288.0003
526.0005	283.0003
526.0005	2978.0030
528.0005	416.0004
527.0005	282.0003
528.0005	5441.0054
628.0006	5439.0054
526.0005	5546.0055
525.0005	5379.0054
526.0005	5424.0054
524.0005	285.0003
525.0005	283.0003
529.0005	3896.0039
525.0005	434.0004
525.0005	280.0003
526.0005	5444.0054
521.0005	289.0003
525.0005	281.0003
526.0005	5415.0054
623.0006	5457.0055
521.0005	5488.0055
526.0005	5427.0054
527.0005	3864.0039
527.0005	284.0003
527.0005	282.0003
526.0005	5424.0054
620.0006	5454.0055
522.0005	5474.0055
527.0005	5454.0055
525.0005	5456.0055
527.0005	323.0003
627.0006	297.0003
526.0005	287.0003
526.0005	5436.0054
526.0005	5465.0055
525.0005	322.0003
525.0005	281.0003
525.0005	281.0003
527.0005	5456.0055
527.0005	5413.0054
525.0005	322.0003
528.0005	288.0003
526.0005	282.0003
525.0005	5417.0054
526.0005	5432.0054
527.0005	457.0005
526.0005	288.0003
526.0005	3041.0030
527.0005	455.0005
524.0005	282.0003
526.0005	2181.0022
527.0005	280.0003
525.0005	284.0003
526.0005	5461.0055
618.0006	5424.0054
527.0005	5495.0055
526.0005	5400.0054
526.0005	5433.0054
526.0005	3031.0030
527.0005	451.0005
600.0006	5445.0054
526.0005	5498.0055
526.0005	5393.0054
526.0005	5401.0054
524.0005	323.0003
521.0005	292.0003
528.0005	285.0003
526.0005	5403.0054
526.0005	5452.0055
527.0005	5458.0055
527.0005	3862.0039
525.0005	282.0003
526.0005	284.0003
528.0005	5431.0054
526.0005	5435.0054
527.0005	283.0003
524.0005	283.0003
525.0005	3024.0030
527.0005	5601.0056
527.0005	283.0003
525.0005	5377.0054
526.0005	5392.0054
527.0005	5416.0054
525.0005	5446.0054
528.0005	5421.0054
529.0005	4693.0047
527.0005	420.0004
525.0005	281.0003
525.0005	5438.0054
526.0005	5431.0054
526.0005	461.0005
527.0005	280.0003
527.0005	5395.0054
528.0005	5361.0054
527.0005	431.0004
526.0005	283.0003
525.0005	3013.0030
525.0005	287.0003
526.0005	282.0003
625.0006	5439.0054
524.0005	5509.0055
526.0005	5420.0054
527.0005	5478.0055
525.0005	285.0003
525.0005	280.0003
527.0005	5425.0054
599.0006	5460.0055
528.0005	5428.0054
527.0005	5414.0054
527.0005	3832.0038
525.0005	284.0003
525.0005	279.0003
526.0005	5446.0054
527.0005	322.0003
623.0006	298.0003
525.0005	279.0003
526.0005	5407.0054
526.0005	3846.0038
526.0005	280.0003
526.0005	286.0003
524.0005	5452.0055
621.0006	5443.0054
527.0005	5434.0054
525.0005	5425.0054
524.0005	5442.0054
527.0005	284.0003
526.0005	285.0003
526.0005	3857.0039
527.0005	434.0004
529.0005	5383.0054
528.0005	5452.0055
524.0005	5460.0055
527.0005	286.0003
526.0005	280.0003
528.0005	5447.0054
529.0005	321.0003
526.0005	417.0004
525.0005	284.0003
526.0005	3055.0031
527.0005	289.0003
520.0005	283.0003
525.0005	2191.0022
528.0005	281.0003
526.0005	284.0003
527.0005	5420.0054
526.0005	309.0003
526.0005	280.0003
525.0005	281.0003
528.0005	5446.0054
525.0005	5455.0055
526.0005	324.0003
528.0005	276.0003
528.0005	5463.0055
527.0005	5402.0054
526.0005	394.0004
525.0005	281.0003
527.0005	5461.0055
622.0006	5473.0055
525.0005	284.0003
526.0005	280.0003
528.0005	3021.0030
527.0005	448.0004
526.0005	282.0003
527.0005	3026.0030
526.0005	398.0004
526.0005	282.0003
525.0005	5405.0054
525.0005	5431.0054
526.0005	286.0003
526.0005	282.0003
529.0005	5457.0055
527.0005	5445.0054
526.0005	5517.0055
528.0005	5476.0055
522.0005	286.0003
528.0005	5397.0054
625.0006	5414.0054
526.0005	5441.0054
527.0005	5472.0055
522.0005	288.0003
525.0005	285.0003
526.0005	5410.0054
525.0005	5447.0054
525.0005	281.0003
526.0005	284.0003
526.0005	5451.0055
622.0006	5469.0055
525.0005	5568.0056
527.0005	5443.0054
527.0005	3826.0038
526.0005	280.0003
525.0005	284.0003
527.0005	5431.0054
622.0006	5457.0055
527.0005	5575.0056
521.0005	4660.0047
524.0005	281.0003
525.0005	282.0003
526.0005	5410.0054
631.0006	5445.0054
527.0005	5453.0055
525.0005	5442.0054
525.0005	5437.0054
616.0006	5439.0054
528.0005	5528.0055
525.0005	5429.0054
527.0005	3856.0039
527.0005	280.0003
524.0005	286.0003
527.0005	5452.0055
528.0005	5407.0054
526.0005	5432.0054
527.0005	5419.0054
528.0005	325.0003
526.0005	462.0005
525.0005	281.0003
524.0005	3033.0030
526.0005	280.0003
526.0005	272.0003
525.0005	5411.0054
527.0005	4637.0046
528.0005	5412.0054
526.0005	5353.0054
527.0005	5464.0055
525.0005	5456.0055
526.0005	5500.0055
615.0006	5491.0055
526.0005	5469.0055
525.0005	5444.0054
526.0005	286.0003
524.0005	273.0003
526.0005	3871.0039
525.0005	283.0003
526.0005	280.0003
526.0005	5437.0054
525.0005	5440.0054
526.0005	418.0004
525.0005	281.0003
527.0005	5400.0054
527.0005	5404.0054
526.0005	286.0003
526.0005	278.0003
526.0005	5412.0054
623.0006	5434.0054
528.0005	5493.0055
527.0005	5442.0054
525.0005	5456.0055
526.0005	5449.0054
622.0006	5448.0054
527.0005	287.0003
526.0005	282.0003
525.0005	3016.0030
526.0005	284.0003
526.0005	5607.0056
525.0005	5451.0055
525.0005	287.0003
525.0005	283.0003
527.0005	3846.0038
526.0005	280.0003
525.0005	281.0003
526.0005	5381.0054
526.0005	5439.0054
527.0005	421.0004
524.0005	282.0003
525.0005	5442.0054
631.0006	5434.0054
526.0005	5459.0055
526.0005	5413.0054
529.0005	5427.0054
525.0005	322.0003
524.0005	284.0003
1632.0016	5580.0056
526.0005	292.0003
526.0005	296.0003
529.0005	5392.0054
527.0005	321.0003
527.0005	288.0003
525.0005	294.0003
527.0005	5435.0054
526.0005	5439.0054
525.0005	317.0003
526.0005	294.0003
526.0005	2995.0030
526.0005	300.0003
526.0005	295.0003
526.0005	5466.0055
624.0006	5461.0055
526.0005	5449.0054
526.0005	5427.0054
526.0005	5443.0054
525.0005	304.0003
525.0005	296.0003
528.0005	3868.0039
527.0005	295.0003
527.0005	293.0003
524.0005	5423.0054
525.0005	321.0003
625.0006	296.0003
526.0005	2595.0026
527.0005	5422.0054
526.0005	305.0003
526.0005	296.0003
526.0005	3870.0039
526.0005	298.0003
525.0005	294.0003
527.0005	5412.0054
622.0006	5431.0054
525.0005	5474.0055
527.0005	5409.0054
526.0005	5439.0054
528.0005	5436.0054
613.0006	5458.0055
527.0005	5411.0054
528.0005	5402.0054
526.0005	5416.0054
525.0005	5425.0054
525.0005	5574.0056
527.0005	5427.0054
527.0005	5395.0054
526.0005	5421.0054
526.0005	5466.0055
527.0005	5589.0056
527.0005	5489.0055
525.0005	5453.0055
527.0005	298.0003
526.0005	295.0003
528.0005	3899.0039
524.0005	453.0005
526.0005	293.0003
526.0005	3083.0031
525.0005	419.0004
525.0005	293.0003
526.0005	5435.0054
629.0006	5415.0054
526.0005	5499.0055
526.0005	5443.0054
528.0005	292.0003
528.0005	321.0003
525.0005	299.0003
525.0005	293.0003
526.0005	3037.0030
526.0005	448.0004
528.0005	294.0003
530.0005	3052.0031
528.0005	447.0004
526.0005	293.0003
529.0005	5398.0054
623.0006	-994521.9945
526.0005	5488.0055
524.0005	5456.0055
526.0005	284.0003
526.0005	300.0003
528.0005	5418.0054
527.0005	327.0003
526.0005	290.0003
525.0005	293.0003
527.0005	5379.0054
526.0005	5475.0055
527.0005	5421.0054
526.0005	303.0003
525.0005	292.0003
525.0005	5441.0054
527.0005	5387.0054
525.0005	302.0003
525.0005	294.0003
526.0005	5445.0054
620.0006	5449.0054
525.0005	5500.0055
526.0005	5432.0054
528.0005	3849.0038
527.0005	299.0003
526.0005	294.0003
526.0005	5429.0054
622.0006	5436.0054
526.0005	5521.0055
526.0005	5382.0054
525.0005	3876.0039
528.0005	422.0004
527.0005	294.0003
528.0005	5429.0054
526.0005	5427.0054
527.0005	5417.0054
528.0005	5397.0054
527.0005	5427.0054
526.0005	5432.0054
525.0005	289.0003
524.0005	295.0003
528.0005	5421.0054
526.0005	321.0003
525.0005	411.0004
526.0005	300.0003
526.0005	5451.0055
525.0005	5445.0054
525.0005	436.0004
524.0005	298.0003
527.0005	5432.0054
623.0006	5458.0055
526.0005	5545.0055
521.0005	5458.0055
526.0005	3865.0039
526.0005	438.0004
526.0005	297.0003
525.0005	3024.0030
526.0005	434.0004
600.0006	5467.0055
526.0005	5556.0056
526.0005	301.0003
526.0005	291.0003
525.0005	5426.0054
526.0005	323.0003
622.0006	297.0003
526.0005	4887.0049
526.0005	5452.0055
527.0005	470.0005
526.0005	294.0003
526.0005	5428.0054
625.0006	5426.0054
525.0005	5515.0055
527.0005	5469.0055
526.0005	5428.0054
526.0005	322.0003
526.0005	416.0004
527.0005	298.0003
528.0005	5439.0054
620.0006	5387.0054
526.0005	5508.0055
526.0005	5428.0054
528.0005	5516.0055
527.0005	5428.0054
525.0005	5413.0054
526.0005	422.0004
525.0005	299.0003
527.0005	5439.0054
526.0005	5431.0054
527.0005	417.0004
526.0005	299.0003
525.0005	3055.0031
526.0005	280.0003
525.0005	297.0003
527.0005	3028.0030
525.0005	461.0005
526.0005	298.0003
526.0005	3045.0030
526.0005	456.0005
525.0005	300.0003
527.0005	3052.0031
527.0005	288.0003
525.0005	302.0003
529.0005	5383.0054
525.0005	5380.0054
528.0005	5449.0054
526.0005	4705.0047
526.0005	460.0005
525.0005	300.0003
525.0005	2997.0030
525.0005	288.0003
526.0005	300.0003
521.0005	3051.0031
528.0005	444.0004
525.0005	299.0003
526.0005	3053.0031
527.0005	308.0003
526.0005	301.0003
527.0005	5443.0054
523.0005	5449.0054
526.0005	283.0003
526.0005	299.0003
527.0005	5424.0054
525.0005	320.0003
622.0006	302.0003
525.0005	1578.0016
526.0005	5480.0055
526.0005	5461.0055
527.0005	5492.0055
528.0005	5401.0054
526.0005	5393.0054
527.0005	3032.0030
525.0005	417.0004
524.0005	301.0003
527.0005	3044.0030
522.0005	290.0003
526.0005	299.0003
616.0006	5449.0054
